,Datetime,Tweet Id,Text,Username,Like Count,Display Name,Language
327,2022-02-04 17:33:22+00:00,1489653317898801153,idk how to express my pain and anguish other than posting self harm pictures on the internet,PUKEJUNK,1,magic = strong,en
328,2022-02-04 17:32:53+00:00,1489653198168018949,"@randhir_007 Hi Randhir, we understand your anguish. Could you please let us know a good time to connect over a call - in case we require any further details?  https://t.co/jcTFuHa5Ue",zomatocare,0,zomato care,en
329,2022-02-04 17:32:38+00:00,1489653137032024064,"Lady Nighmares Anguish

POR FAVOR ME ENCANTA 🥰 https://t.co/REwaq8K2A3",ShyFanGirl96,0,❀ Susana ❀,en
330,2022-02-04 17:30:39+00:00,1489652636630622211,"@BrentLindeque That is devastating, I unfortunately have gone through the same thing way too many times. I’m sorry for your loss, the people left behind have so many questions, so much anguish, but one thing we can find solace in, is they’re finally at peace and no longer in the battle 🙏🏽",siziem,0,sizie m,en
331,2022-02-04 17:29:11+00:00,1489652265917075464,@jakebyrnewrites That's nice to hear! The title caused me some anguish this time...,thisisannick,1,Annick MacAskill,en
332,2022-02-04 17:28:44+00:00,1489652152955981824,"@PowerBoar @foxxybenedict And see, in this instance it’s DOUBLY as frustrating because FFXIV Endwalker is the conclusion of a 10 year story. Who would want that spoiled for them? Who wouldn’t want to feel that joy or anguish or surprise from the twists and turns of such a long running story?",g3kkou_,1,Stinkmeaner’s Grandson,en
333,2022-02-04 17:27:00+00:00,1489651716484067330,"We can hear them. We can hear the cries of their anguish. Let me burn harder, burn stronger. I want to blaze hotter.",camillacoric,0,💜🎀,en
334,2022-02-04 17:26:43+00:00,1489651645436760065,"@SittingWithADHD @autisticcareers He'd been diagnosed (with ADHD, not Autism) in his 40s, and ""wanted to save me from 20 more years of anguish"" ❤️‍🔥",NomadsOnWheels2,2,(((Madeleine Klein))),en
335,2022-02-04 17:26:01+00:00,1489651470723162114,"The People of anguish, in his world.
https://t.co/ToSmtpKHFz
To Creator, even flirt. It was one of them
ï»¿https://t.co/fb0qK4kf5Y",olasalah185,0,ola salah,en
336,2022-02-04 17:25:53+00:00,1489651435642011649,"My Savior, be Thou near me
When death is at my door;
Then let Thy presence cheer me,
Forsake me nevermore!
When soul and body languish,
Oh, leave me not alone,
But take away mine anguish
By virtue of Thine own!",cfw_walther,1,U.V. Koren Patriarch of NA Lutherans “hē sphyra”,en
337,2022-02-04 17:25:05+00:00,1489651234780983296,"Here I will stand beside Thee,
From Thee I will not part;
O Savior, do not chide me!
When breaks Thy loving heart,
When soul and body languish
In death's cold, cruel grasp,
Then, in Thy deepest anguish,
Thee in mine arms I'll clasp.",cfw_walther,2,U.V. Koren Patriarch of NA Lutherans “hē sphyra”,en
338,2022-02-04 17:24:41+00:00,1489651133442408456,"Here I will stand beside Thee,
From Thee I will not part;
O Savior, do not chide me!
When breaks Thy loving heart,
When soul and body languish
In death's cold, cruel grasp,
Then, in Thy deepest anguish,
Thee in mine arms I'll clasp.",cfw_walther,2,U.V. Koren Patriarch of NA Lutherans “hē sphyra”,en
339,2022-02-04 17:24:22+00:00,1489651053003821062,"""A woman when she is in travail hath sorrow, because her hour is come: but as soon as she is delivered of the child, she remembereth no more the anguish, for joy that a man is born into the world."" ~John 16:21 #Faith #Jesus #Bible",SevenShepherd,0,Seven Shepherd ✝️,en
340,2022-02-04 17:23:46+00:00,1489650904710139906,"Men mock and taunt and jeer Thee,
Thou noble countenance,
Though mighty worlds shall fear Thee
And flee before Thy glance.
How art thou pale with anguish,
With sore abuse and scorn!
How doth Thy visage languish
That once was bright as morn!",cfw_walther,2,U.V. Koren Patriarch of NA Lutherans “hē sphyra”,en
341,2022-02-04 17:23:35+00:00,1489650855691304963,the existential anguish of grocery shopping,luxstasis,0,𝙲.𝙹. 👁,en
342,2022-02-04 17:21:55+00:00,1489650439863746562,"After so much time spent wallowing in anguish, Jon sometimes wonders whether this can be called “life.” Is he “alive,” in any meaningful sense of the word? #garfieldminusgarfield #Garfield #comic #comicstrip #existentialism https://t.co/KTpPhzgtwF",minus_garfield,16,Garfield Minus Garfield,en
343,2022-02-04 17:21:47+00:00,1489650405655130113,"@nipperdawg I'm so sorry, friend. You've been a good and faithful son. You made a difference. We saw your sacrifices and felt your anguish, frustration and personal suffering too. Mom was fortunate to have you in her corner. Now be kind to yourself. I hope Mike is able to visit you today. 💙 https://t.co/ZxuA5heNX3",AlfredAmericanX,10,Alfred American,en
344,2022-02-04 17:19:24+00:00,1489649803139194889,"“Plastic wonders”! “Cashless society”! “Everything Cards”! On Now &amp; Then, @HC_Richardson and @jbf1755 talked about past currency controversies. In the Time Machine, I look at 1960s Congressional anguish over credit cards:
https://t.co/o6ES5UxA23",DavidKurlander,34,David Kurlander,en
345,2022-02-04 17:17:11+00:00,1489649248325050370,"@Siokee3 @user17381939 Me cago en la pta
En mi defensa dire que se lo habia cambiado ya",AnguishCrucible,0,CrucibleOfAnguish,es
346,2022-02-04 17:16:01+00:00,1489648952177790984,@CNN Perfmative anguish is such a progressive trope. They can’t be miserable until everyone is miserable.,husky_unit,0,Husky Unit,en
347,2022-02-04 17:13:55+00:00,1489648424484024327,anguish,YEENMACHlNE,0,garfield are you /srs or /j,tl
348,2022-02-04 17:10:12+00:00,1489647488789356546,@user17381939 No creo,AnguishCrucible,0,CrucibleOfAnguish,es
349,2022-02-04 17:07:24+00:00,1489646786784415750,@ssoypatri eh...,AnguishCrucible,0,CrucibleOfAnguish,und
350,2022-02-04 17:06:30+00:00,1489646559289565185,@marialajabones Sabes que literalmente nunca se si tus tweets son meme?,AnguishCrucible,1,CrucibleOfAnguish,es
351,2022-02-04 17:06:25+00:00,1489646539492499459,"Oh, the anguish hidden behind this smile. Is this week over yet?!? What a mess! https://t.co/4eht90TKyo",StephBernaba,2,Stephanie Bernaba | White Orchid Media,en
352,2022-02-04 17:06:24+00:00,1489646534484377604,"@ellle_em My two cats were like this as well. They were littermates, and when the first one passed away, our other one would call for her in anguish from another room until we responded to her. I think age also contributed (they were almost 20), but you could hear the pain in her meows.",SilverZefalcon,0,Evelyn Moss,en
353,2022-02-04 17:04:19+00:00,1489646010771066882,"@luwarfares que
como
que",AnguishCrucible,1,CrucibleOfAnguish,es
354,2022-02-04 17:03:46+00:00,1489645869859287045,"You don’t know anguish until you’ve fought the 2 horsemen of kl, Sleeping Gorilla and LaoDung-MK . THE amount of D3s you’ll eat man. HOLY FOOK. MASH MASH MASH MASH🥴🥴",hoesthetix,6,🍋,en
355,2022-02-04 17:02:57+00:00,1489645663482699778,"@shakirhusain @A_d_R_80 You are talking sense and logic. Where the fuck do you think you are?! 

There would be howls of anguish on our talk shows on how the Family Silver had been pissed away; along with a convoluted conspiracy theory attached!",HarounRashid2,2,Haroun Rashid,en
356,2022-02-04 17:02:19+00:00,1489645507207053312,steve reaches out in anguish.,catfabot,0,captain america: the first avenger bot,en
357,2022-02-04 16:59:35+00:00,1489644816317423616,@BlueDragonVN Oh her poor father who never gave up trying to find her. Thank you for doing that work to bring Thao back and for representing her father during his time of anguish. Be great to see the trafficker arrested and charged now that Thao is safe.,51Fierce,1,Fierce Justice 51 💉💉💉 🇦🇺,en
358,2022-02-04 16:58:39+00:00,1489644581201211394,i am in pure anguish right now https://t.co/pzWtKlkOGp,laloveksy,0,chloe misses jimin,en
359,2022-02-04 16:57:31+00:00,1489644299432173572,"any hint of emotional anguish and im GONE okay i am BAWLING i am WEEPING i am WHIMPERING i will cry on you, i will cry on your cat, i will cry on myself this is a threat a promise and a vow",raccoon_dad,1,zu 🥨 free range deranged,en
360,2022-02-04 16:56:41+00:00,1489644089968664579,"Woke up today and the first thing I read about was #AmirLocke. 

I don't even have the words to describe all the feelings I have of being Black in America. Anguish is the first that comes to mind.",CherizzaL,0,Cherizza,en
361,2022-02-04 16:55:51+00:00,1489643877992644609,@HelenRSalisbury This is irresponsible nonsense. Why would you do this and cause anguish amongst those already scared based on garbage? Primum non nocere.,bluelou60,1,Kummerspeck,en
362,2022-02-04 16:52:33+00:00,1489643048950771719,"Airing the voices from the Ottawa protests via Zello. A mix of anguish, delusion, anger and some really disturbing thoughts. 
https://t.co/aMZRHakfU8",Varun_Madhok,1,varun madhok,en
363,2022-02-04 16:48:11+00:00,1489641947543310336,@angelalevin1 And all for a nice monthly princely sum......he’s just a glorified part time salesman trading on the title that caused him so much pain and mental anguish.....,anniedicko,0,anne dickinson,en
364,2022-02-04 16:43:52+00:00,1489640861407318017,"tbf ""You've changed me from bad to good. You make me wish to be more like you, and fearful to lose you when this life is over and all the pain and anguish clears away. You are an angel, truly, you've saved my soul alive!""   is just a banger ass line",KrystaIHuntress,1,Dolores #1 Fan 🎀,en
365,2022-02-04 16:41:36+00:00,1489640290713489408,"The word of the day is anguish

Wordle 230 6/6

🟨⬛⬛⬛🟨
🟨🟨🟨⬛⬛
⬛⬛🟩🟩🟩
⬛⬛🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",untogepi,2,Jandra,en
366,2022-02-04 16:38:20+00:00,1489639468739231744,Lady of war and anguish 😳 https://t.co/eIYCDDuRFe,bunniesaregay,1,aastha,en
367,2022-02-04 16:38:18+00:00,1489639462179069956,"17) 'Second first impressions' by Sally Thorne. It's been a few years now since I set about smashing my own genre prejudice. This is the kind of romance read I tend to enjoy;very little anguish, all fluff. (If I want anguish, I'll just go back to reading about climate change.)",karinargh,0,Karinargh the Goose the Cat,en
368,2022-02-04 16:36:19+00:00,1489638962494902274,"I entered the Papa Murphy's Together We Tailbake %23Sweepstakes! Enter for a chance to win $10,000 and free Papa Murphy's pizza for a year! https://t.co/MGtEWf7vFg https://t.co/b1wHLbj8ae",amy_r_anguish,0,"Amy R Anguish, Author",en
369,2022-02-04 16:35:19+00:00,1489638710081511425,Madame of storms and anguish 🖤 https://t.co/NujqwvAtKM,chaosinmybones,2,Eirene,en
370,2022-02-04 16:31:18+00:00,1489637700965650432,@solelyapaige Nothing to regret. It's a meaning in everything. Good or bad 😘 we can always pull a message out of anguish.,offthegridbach,1,Bach.,en
371,2022-02-04 16:31:00+00:00,1489637623953985536,"#LFC know Luis Diaz transfer truth as £49m winger under fire for double Colombia anguish

@EmmetGates 🔴✍️

https://t.co/mkIGcOz2ZP",Liverpoolcom_,7,Liverpool.com,en
372,2022-02-04 16:30:35+00:00,1489637519394279424,@nitrolauncher @ChuloChamanico Pero cuantas cuentas tiene el craco,AnguishCrucible,1,CrucibleOfAnguish,es
373,2022-02-04 16:29:45+00:00,1489637309767208969,"250 million mind Love and respect are diametric opposites: You
https://t.co/lVKHVVpVtl
False target other’s point of anguish, in his mouth.
ï»¿https://t.co/6zU4WFvInG",PisanoRicardo,0,ricardo luis pisano,en
374,2022-02-04 16:28:15+00:00,1489636934506979331,"@TundraWyvern Honestly if that's the case, I know it hurts but u should just stop tryna wait and drop them as a friend it's not worth the mental anguish",Chunkyfroggies,1,Rocky 💛🤍💜🖤,en
375,2022-02-04 16:27:26+00:00,1489636728184971271,I am not so 🥶 to ridicule your anguish.,tim_dennigan,0,Tim Dennigan,en
376,2022-02-04 16:24:13+00:00,1489635915882692610,@yogart88 Iyah amiiiinnn,VampirEllachan,0,Lady of Night Anguish,in
377,2022-02-04 16:17:50+00:00,1489634309698998274,@brianlilley Rent increases should be outlawed during a pandemic when people are out of work and looking for food to feed their children. Medallion Corporation Property Management raised my rent by $100 nine months into my lease causing me great anguish.,Margery63687254,0,Margery Moran,en
378,2022-02-04 16:15:04+00:00,1489633614287589376,"@ralumu_00 The word “everything” is relevant. The Princess put in her bag all 5 of her earphones 🎧along with the AirPods. From her anguish she couldn’t longer decide what she really wanted. When she was at school🏫, before she entered the classroom to take the test, she felt very worried💔",sithdarthvader1,0,Petros A,en
379,2022-02-04 16:13:44+00:00,1489633279997272070,it’s good to feel the anguish and urgency of emotion again,funny__rave,2,bobby hill stan,en
380,2022-02-04 16:12:34+00:00,1489632983678353408,@PeduIiLindungi Hushhh mitamit 😭😭😭,VampirEllachan,0,Lady of Night Anguish,tl
381,2022-02-04 16:12:32+00:00,1489632976367407112,"@medit8now @RepSwalwell @GOP @GOPChairwoman I can’t imagine going through what he went through, and then watching it over and over again on video. His mental anguish is so visible.",MaryandWinnie,2,Mary,en
382,2022-02-04 16:12:26+00:00,1489632953370038276,"Do antagonists and agonists, ""antagonize"" and ""agonize"" the receptors? That's just hostile and causing mental anguish",RajivR79,8,Rajiv Radhakrishnan,en
383,2022-02-04 16:09:08+00:00,1489632120163434497,@PeduIiLindungi Siap 😖😖😖,VampirEllachan,0,Lady of Night Anguish,in
384,2022-02-04 16:08:15+00:00,1489631899953688576,@bobbidempsey I’m so sorry—both for your great loss and for the anguish of knowing it was preventable. Wishing you healing and peace.,LaMarchinaMC,0,Mary Catherine La Mar,en
385,2022-02-04 16:08:13+00:00,1489631892202831879,Lady of War and Anguish 😎 https://t.co/uc4wkf9mpN,LiyanaNar,3,Liyana&Luxeee,en
386,2022-02-04 16:07:21+00:00,1489631674770071559,"#Evicore you have been renamed by the people you are causing unneeded anguish, heartache, pain and suffering. I think you will wear it well Evilcore! 👿 #CNN",twishrad,0,Tina Wishrad,en
387,2022-02-04 16:06:21+00:00,1489631419798331401,@AquaShipsNE @parfaitrine these people give me anguish,EmillyHahah,1,emi 🌸,en
388,2022-02-04 16:04:29+00:00,1489630950086819843,"It's painful to imagine yourself without someone you love, even if they're doing you wrong. Your heart can heal. Your anguish cannot.",VZdelano,0,Aditya Delano,en
389,2022-02-04 16:01:29+00:00,1489630195988447239,"@mystikaela @VTuberTweeter Why take anything seriously , too much mental anguish lol that plus i have an allergic reaction logic",TokyoPopRocks,0,SandyAJ 🃏 Vtuber,en
390,2022-02-04 16:01:11+00:00,1489630122483331078,"Closed off, wise. While my college had done
https://t.co/lxhDpw9NYx
A hundredcozy is poetry, meaning the point of anguish, in
ï»¿https://t.co/3ETgbsNht5",akmalajja36,0,Manteman Bekasi :),en
391,2022-02-04 16:00:55+00:00,1489630052954386442,"5.5 years for causing lifetime's of anguish for his victims just isn't enough!
https://t.co/sZn1vymBsx",DedmanWalking62,0,Lolo Puti 🇬🇧🇵🇭🇮🇱,en
392,2022-02-04 15:58:42+00:00,1489629494298103812,right now i’m rereading pianissimo and i imply seungcheol takes care of jeonghan through his choice to be an emt and secondly that jeonghan knows seokmin could handle the anguish of turning into a vampire better than joshua the grief of losing seokmin. what the fuck i do that for,eightpaint,4,ptg 2nd win ! 🎪,en
393,2022-02-04 15:56:11+00:00,1489628861398663178,Queen of Night and Anguish. https://t.co/bOZNq3sggY,literamy,3,amy meadows,en
394,2022-02-04 15:54:55+00:00,1489628543243927552,@aeIinbaIfour Madame of Nightmares and Anguish,CobaltArianne,0,Aria🌼,en
395,2022-02-04 15:54:25+00:00,1489628419306704901,"@Chaadicted Tolong, kl dah tau, kasi tau aku yaaa.. Aku jg pengen 🥲🥲🥲",VampirEllachan,0,Lady of Night Anguish,in
396,2022-02-04 15:53:27+00:00,1489628173017006081,*muffled sounds of anguish* https://t.co/gtk5wDaLdT,HyukAlways,0,LettersToHyuk,en
397,2022-02-04 15:52:26+00:00,1489627918590709761,"#LokSabha #Speaker expresses anguish over member’s conduct
https://t.co/iJh2yRnoRA",thetribunechd,0,The Tribune,en
398,2022-02-04 15:51:19+00:00,1489627637471404034,Ele foi embora sem falar comigo :(,Anguish_dust,0,coconut dog,pt
399,2022-02-04 15:50:58+00:00,1489627551488258049,"@ripcityrealist @TYurjevic @perlmutations Don't take into consideration the pandemic that led to massive income loss, mental anguish and other negative ramifications. If you look at the prior 25 years it was Dem run and you aren't looking to credit them for that, right?",TherealGage1016,0,Jfahey,en
400,2022-02-04 15:48:15+00:00,1489626868265459715,michael jackson/ they don’t really care about us,glochann_ttv,2,💕’s anguish,en
401,2022-02-04 15:47:11+00:00,1489626597078728708,"@oksit0sin Iya Kak... Anakku barusan video call minta dijemput... ""Gapapa, maunya bareng Mommy pokoknya, aku ga sakit, aku kuat, mau sama Mommy pokoknya"" 😭😭😭",VampirEllachan,1,Lady of Night Anguish,in
402,2022-02-04 15:46:52+00:00,1489626516757561344,"@daralynn13 Twitter feeds off doom, gloom, and outrage. It can be a black hole of despair and anguish. It’s also unfortunate that many who should be more responsible RT misinformation. As I used to say to my university students, “There’s this amazing thing called Google.” 🙏🏼🤷‍♀️",AlyceLMiller,1,AlyceMiller #VotingRights,en
403,2022-02-04 15:46:25+00:00,1489626406669754373,backseat of a 4 door car on valentine’s day? yea i’m glad i’m single💀 https://t.co/RQf5SQJ6sw,glochann_ttv,1,💕’s anguish,en
404,2022-02-04 15:46:14+00:00,1489626357923336193,@kingbealestreet they don’t understand the anguish they’re putting us through,selahspades,0,dajour prescott,en
405,2022-02-04 15:45:02+00:00,1489626058030780419,@quezthehipster Fr cuz I stay using that emoji,AnguishCouplet,2,*ovrcome(/_;)anguish*•••,en
406,2022-02-04 15:45:00+00:00,1489626046811222018,@bengaldaddy Matanya jahat n penuh dendam,VampirEllachan,0,Lady of Night Anguish,in
407,2022-02-04 15:43:28+00:00,1489625662310727681,"@Mikeo56977865 Don't get me wrong I've no problems with anyone playing it BUT it's the vanity posts of self-satisfied people that irk the hell out me. They show no regard to those that anguish over words every day.

I may well be to empathic to dyslexics &amp; other related disorders.",nstaylor601,1,I AM CRABBIT💜,en
408,2022-02-04 15:42:36+00:00,1489625443288322048,"The biggest fallout of the pandemic, after the needless deaths and mental health anguish, is the precedent set of health care workers being able to do more work with abysmally low resources. The fact we haven’t crumbled is not a sign of success.",LIL_RZA,2,Larissa,en
409,2022-02-04 15:40:02+00:00,1489624800423460864,Algoritma nyebelin 😭😭😭 https://t.co/o5TEqL8nYg,VampirEllachan,0,Lady of Night Anguish,in
410,2022-02-04 15:39:23+00:00,1489624634211422210,i don’t see none of the “klay isn’t gonna play like how he used to” posts anymore 😂😂 where y’all at now,glochann_ttv,0,💕’s anguish,en
411,2022-02-04 15:38:11+00:00,1489624332116836353,@lalalaaalyfe Eling Mba Erin..... Eliing..,VampirEllachan,0,Lady of Night Anguish,et
412,2022-02-04 15:37:50+00:00,1489624245806288903,"Friendship needs no words - it is solitude delivered from the anguish of loneliness.
-- By Dag Hammarskjöld #583",quoteprojectbot,0,quote project bot,en
413,2022-02-04 15:37:45+00:00,1489624223840870401,"1 week before anguish debut, anything to say? wish? you can send it here hehehe
https://t.co/MmsBgnrSU3",eilnndrea,0,rea | drafting,en
414,2022-02-04 15:37:17+00:00,1489624105766854660,shoveling with a light jacket on and basketball shorts is crazy💀💀💀,glochann_ttv,0,💕’s anguish,en
415,2022-02-04 15:36:35+00:00,1489623928934907909,@mrjamesob I listened to this live and was deeply moved - the pain and personal anguish the caller felt was palpable. I thought @mrjamesob handled it brilliantly,CyberOOC,1,Oscar the Storyteller 🇪🇺 🇮🇪 🇬🇧,en
416,2022-02-04 15:36:27+00:00,1489623898543235074,"@oksit0sin Makasih ya Kak 😭
Jujur aku takut banget",VampirEllachan,0,Lady of Night Anguish,in
417,2022-02-04 15:36:14+00:00,1489623840280006661,"@rachaelgriffin6 💞💔💞Truly sorry!😢Losing our furbabies is always painful,but whenSOsudden anguish feels even deeper(at least did for me)😢Pray God grants you comfort beyond that you can muster on your own&amp;that you can always,always find solace in the joyous memories you made together😘😘💞💞",faymac,2,FayMac,en
418,2022-02-04 15:35:10+00:00,1489623572553240576,"@aszkutak Let’s move from anguish to action, here is a potential way forward:  https://t.co/o0I6Pz3Wla",21stCentury2nd,0,Concerned Citizen,en
419,2022-02-04 15:34:25+00:00,1489623384208330753,@Nda_apapa Aminnnn aminnnn 🙏🏼🙏🏼🙏🏼,VampirEllachan,0,Lady of Night Anguish,en
420,2022-02-04 15:34:10+00:00,1489623322568830983,"@txtdarioom Iya itu makanya mau PCR aja, tp nanti hari minggu/senin 😖😖😖 semoga gpp",VampirEllachan,0,Lady of Night Anguish,in
421,2022-02-04 15:33:33+00:00,1489623165781561345,"@1ndigogo Iyaaaa 😭😭😭 makasiii... 
Aminnnn aminnn semoga gpp",VampirEllachan,0,Lady of Night Anguish,in
422,2022-02-04 15:33:09+00:00,1489623064643964928,"@aeroboros not true, not at all. 'anti-hero' is a fiction invented by weak men to salve the anguish of their own reflection. heroes are real.",avgvstb,2,august,en
423,2022-02-04 15:32:56+00:00,1489623012018163713,"@eCitizenKenya hurry up my deregistration from Jubilee party. Am in anguish each passing second I see myself as a member in your portal.
Hiyo mchezo stak tena!",REALSchemer,0,S C H E M E R,en
424,2022-02-04 15:32:12+00:00,1489622825493278721,"Jeremiah 4

31 For I have heard a voice as of a woman in travail, &amp; the anguish as of her that bringeth forth her first child, the voice of the daughter of Zion, that bewaileth herself, that spreadeth her hands, saying, Woe is me now! for my soul is wearied because of murderers.",Cathyrkay,0,Cathy Kay,en
425,2022-02-04 15:28:02+00:00,1489621777194102789,"Meu deus, parece que as coisas só funcionam aqui quando a gerente não ta",Anguish_dust,0,coconut dog,pt
426,2022-02-04 15:27:16+00:00,1489621583828242435,"after five months of no period, i quit birth control and that bitch is back with a scathing vengeance. i feel like demons are scraping my uterus with gnarled, rusted nails. 
i can handle physical pain over mental anguish any day SO BRING YOUR WORST, ENDOMETRIOSIS.",LindseyMFinn,7,Lindsey BLM Finn,en
427,2022-02-04 15:26:19+00:00,1489621345575256064,"@ibelegurschi ‘THE ANGUISH’ 
Medium: charcoal https://t.co/q4HpBHU766",jojivisakh,1,joji visakh,en
428,2022-02-04 15:25:09+00:00,1489621053781409794,@ClaraYdelos I guess playing tennis and winning millions is stressful. What mental anguish one must go through to have everyone cater to you.,MarshaBuchanan,1,Marsha Buchanan,en
429,2022-02-04 15:22:32+00:00,1489620396085329922,@monkeygat imposter syndrome adhd bipolar disorder depression zero social skills and anxiety makes for an exciting cocktail of mental anguish and with nowhere to vent i end up exploding here,WifeBurger,0,terminally online,en
430,2022-02-04 15:22:18+00:00,1489620336786034688,"Yeah, well maybe the economy should suffer, lose functionality &amp; then go through a few years of mental anguish deciding whether or not it's willing to go through the dehumanizing (de-economizing?) process of seeking disability benefits that aren't enough to keep itself going.",BeingCharisBlog,134,Mx. Charis Hill ♿🏳️‍⚧️💚 (they/them),en
431,2022-02-04 15:20:56+00:00,1489619992714702850,"What was a prayer, if not creation? Making something where nothing existed. Creating a wish out of despair, a plea out of anguish. Bowing one’s back before the Almighty, and forming humility from the empty pride of a human life.",clownwords,0,quote bot,en
432,2022-02-04 15:19:51+00:00,1489619718029950977,you know youll always be my favorite prom queen.  even when we in dad shoes and mom jeans,glochann_ttv,2,💕’s anguish,en
433,2022-02-04 15:16:47+00:00,1489618945816600580,@Stacktres @seanpolden @ItsDeanBlundell @ArushanaS Honking 24/7 for days at a time causes mental anguish and constant loud noise is considered a form of torture,Purple_Llamas_,0,princess star butterfly,en
434,2022-02-04 15:12:07+00:00,1489617772514398208,"@joelbrigham It gets better. The bill is vague by design in the description: 

""An individual should feel discomfort, guilt, anguish,
80 or any other form of psychological distress on account of his or 81 her race, color, sex, or national origin.""

https://t.co/QiE1W99cSU",kevintrueblood,0,that Kevin guy,en
435,2022-02-04 15:11:47+00:00,1489617689073098757,@TheWindJaker Have gamers not felt enough anguish?,LocalBones,0,Chris 🌵,en
436,2022-02-04 15:11:34+00:00,1489617636489142272,"why is brewster from animal crossing a pigeon &amp; not a rooster. he wakes ppl up in the morning (like a rooster) w coffee from his shop, THE ROOST, &amp; he could be called “brewster the rooster” like?? i’ve been bothered by this for months my soul is in anguish",kelsfranklin,0,Kels 🦈,en
437,2022-02-04 15:09:11+00:00,1489617033952219136,"@joncoopertweets All the anguish these women went through, and the countless debates. How dare the Republicans silence it. They would see through this sham so clearly, and our children need to know. Read books, exercise your vote anyway possible. https://t.co/sFQDGFIfmb",Hillcrest1111,7,Larry H,en
438,2022-02-04 15:08:27+00:00,1489616848253558786,"@NovaBatalla Try working out before you go to sleep, wearing yourself out physically can extinguish some of the mental anguish.",funk_tek,0,ravana,en
439,2022-02-04 15:08:10+00:00,1489616779588804608,"https://t.co/JJEKLAJAed ""But I realized that I’m still a necessary person, and what’s necessary is not screwing up their good lives with any drama or anguish.""",sharkypooja,1,Mons N,en
440,2022-02-04 15:07:27+00:00,1489616599661174786,"Don't be ashamed to have a mental illness or blame yourself. Find solace in family &amp; your support system. Seek answers &amp; self improvement. During the plaguing days of anxiety and anguish, remember the Sun always rises. YOU ARE LOVED! #endthestigma #Mentalhealth #bipolarclub https://t.co/IH70zDcOT2",AuthorShayMills,3,Author Eric aka Shay Mills,en
441,2022-02-04 15:06:46+00:00,1489616425144795141,@Nolongerscot @grouchapato @ClimateDad77 ... as some vehicle with which to dump their own anguish. Of course children can be educated about the world but how does filling them with existential dread help? You think that's going to help them learn at school or develop normally?,OneManLaptop,0,One Man & His Laptop,en
442,2022-02-04 15:05:02+00:00,1489615992514744321,"https://t.co/mDtTGGZ0iZ
£6.33 100% profits in helping those choosing #heatoreat 
As a parent, what painful decisions to make, the #vulnerable emotions rife with anguish and profound worry. 
For @HospAction #wevegotyou a little way to support our #hospitality family https://t.co/shD5M1sBgD",only1westie,3,Steve West,en
443,2022-02-04 15:01:46+00:00,1489615170284437506,Stream Replay! Bard Class + Herald of Anguish Blood Token in Pioneer | MTG Gameplay Stream https://t.co/ogFGq5gNM1 #fishreplay,MTGGoldfish,3,MTGGoldfish,en
444,2022-02-04 14:57:05+00:00,1489613988186972168,"Wondrous future anguish, in his tremendous idleness which almost
https://t.co/XQhpla3xDY
What, if brings many friends. The
https://t.co/4TB1XBv5GI",Chris35_Mendoza,0,Raquel C. Jervoso,en
445,2022-02-04 14:53:39+00:00,1489613126492311552,"There’s the spattering of blood, then cries of anguish, and yet… For some reason, the viewer simply can’t help but laugh…",morfobot,0,🍧,en
446,2022-02-04 14:52:20+00:00,1489612795016450049,"I see a lily on thy brow,
With anguish moist and fever-dew,
And on thy cheeks a fading rose
Fast withereth too.",tremarnonvoglio,0,ephemera,en
447,2022-02-04 14:51:42+00:00,1489612635620483075,@avxxtarot Never aim to take your anguish or frustration out on others. Put out positive energy and it will come back to you 🥺,spicytokz,0,Spicy.toks | Relationship Coach,en
448,2022-02-04 14:49:25+00:00,1489612060635791362,"My doctors failed me when I miscarried. I turned to friends to guide me through.

Great article capturing the anguish of miscarriage and the lack of support for the trauma it leaves.
 https://t.co/eSwt4vIhWu",donestep1,0,Don Estep,en
449,2022-02-04 14:48:37+00:00,1489611859980394497,@Hooverfluff @onecoding1 @lacook427 @JJohnsonLaw @Welshwacko I extend my heartfelt condolences. 🙏 I lost my Mama to covid pre vaccines in Jan. 2021. I have such anguish in my grief over the fact that she died a painful death in isolation. I can’t imagine how much worse I would feel if she had had access to the vaccine but refused it. 💙,Kiskiss08Bailey,6,Chrissy 🦋,en
450,2022-02-04 14:47:04+00:00,1489611470849593349,"Don't slip humanity. If you don’t have. To lead
https://t.co/XQHO6MLKa9
Not. Your it changes your point of anguish, in his eyes
ï»¿https://t.co/VFc4MxIlbx",adindalaras_09,0,Adinda Laras Giffari,en
451,2022-02-04 14:38:59+00:00,1489609434766749698,"As of this week i have had no back pain and my knee pain has disappeared. Having a chair that accommodates my spine, monitor mount and proper heights desk has literally saved me anguish.",sumkat_stream,4,SumKat,en
452,2022-02-04 14:38:44+00:00,1489609372917383170,"@ob_serv_er Today LS Spkr expressed his anguish at her behaviour without mentioning by name 
Several party leaders also said MPs must behave with decency n decorum...don't think she was there...of course it is too much to expect her to apologise ..jaise raja waise praja",satyaavati,1,Vibhaavari,en
453,2022-02-04 14:37:54+00:00,1489609163848171520,"Consider alternatives, in control of
https://t.co/jWM6dXUWoI
Of anguish, your thigh...the symbol of the two. Imagination is our
ï»¿https://t.co/JsIQRAP5Mq",dommimaniraq,0,malik brown,en
